Date,NASDAQ_Close,NASDAQ_Volume,VIX,Dist_MA50,Dist_MA200,Dist_52w_High,RSI,Dist_Local_Min,VIX_Ratio,VIX_Trend_20d,SP500_Trend_20d,Realized_Vol_10d,label_daily,Return_1w,Return_4w,Volume_Ratio,label,Phase,event_name,category,week_relative
1999-03-12,2381.530029296875,4892310000,24.71200065612793,0.014449872205743657,0.2209548018308108,-0.05121730857946478,55.5001936759699,0.05897084470720678,0.9021724061586293,-0.2629202801123605,5.219413768796896,0.2240909542214698,0.0,0.019006345372405642,0.025686031413198585,1.0855796746296502,0,2,Dotcom Crash,Grey Swan,10
1999-03-19,2421.27001953125,4675320000,24.881999588012697,0.02228459404835365,0.23072990744771846,-0.03538521138658242,66.89444915129489,0.07181843009181792,0.9183335241329897,-0.23922855950836008,7.726217031837304,0.20350220203592245,0.0,0.01668674748817156,0.060286353121238756,1.030619993982032,0,2,Dotcom Crash,Grey Swan,11
1999-03-26,2419.169921875,4477350000,25.448000335693358,0.01928591336276709,0.22028586246676668,-0.036221873650770245,52.53855516212379,0.07088878434607117,0.9338035130338668,-0.16568872982398053,6.639391814497148,0.2597397477225165,1.0,-0.0008673537603445247,0.057315634366226,1.0015865976400689,1,2,Dotcom Crash,Grey Swan,12
1999-04-02,2493.3701171875,3722190000,22.897500038146973,0.04632387194718079,0.24838111013003134,-0.006661103832004598,61.03349957151879,0.07341445077768294,0.8389554700148388,-0.09296617543787035,4.407420590049336,0.32205611468733353,0.0,0.03067175837528202,0.06686035427658954,0.8657894270107511,0,2,Dotcom Crash,Grey Swan,13
1999-04-09,2593.050048828125,5601920000,22.40200004577637,0.07963049479298322,0.28588471532175536,0.0,67.16905791757907,0.1163274055524322,0.8252907882720695,-0.15480000689513773,9.837254941553036,0.27469767493438535,0.0,0.03997799241817468,0.08881686013999124,1.2627989983349728,0,2,Dotcom Crash,Grey Swan,14
1999-04-16,2484.0400390625,6162250000,23.486000061035156,0.03213573030569856,0.22183253642616874,-0.04416252705800037,57.65428229364596,0.06939778248715388,0.8812939502583917,-0.17035487698433166,10.19607502643326,0.222369914257962,1.0,-0.042039300326998985,0.02592441942654622,1.2886428837495016,1,2,Dotcom Crash,Grey Swan,15
1999-04-23,2590.68994140625,5630140000,24.026000213623046,0.07121754678679644,0.2654669171642496,-0.0031245520081963594,52.53773017775034,0.10448447216734968,0.918009974005825,0.0018887108250663447,0.8555957765507244,0.4007157971593931,1.0,0.042934051249834404,0.07090036048328163,1.1420362070228915,1,2,Dotcom Crash,Grey Swan,16
1999-04-30,2542.860107421875,5183410000,24.28400001525879,0.040041254016297434,0.23287524005781055,-0.041171900754474196,46.15014519417853,0.08409325973480006,0.9430980195633566,0.09359249717310804,-0.44659855204420473,0.4596915476449272,0.0,-0.01846219928518833,0.01984863374002388,1.0278198800393308,0,2,Dotcom Crash,Grey Swan,17
1999-05-07,2503.6201171875,4603160000,25.552000427246092,0.016814714860382298,0.2063676947556161,-0.055967997929078486,62.24788759048115,0.06736414089692774,1.0055107558381842,0.12255940200690896,-0.07838180656728568,0.300990226057242,0.0,-0.015431438843153344,-0.034488316830228904,0.9193508845423902,0,2,Dotcom Crash,Grey Swan,18
1999-05-14,2527.860107421875,4824230000,26.050000381469726,0.015041226352248093,0.20863650419289043,-0.04682790261108626,38.06347910154966,0.07769833504013846,1.0375660264553999,0.12452332776291893,3.7968116702889794,0.25617021576463517,0.0,0.009681976138458781,0.017640644945446704,0.9599347339175941,0,3,Dotcom Crash,Grey Swan,19
1999-05-21,2520.139892578125,4508230000,25.695999908447266,0.005368641996185502,0.19482491779337113,-0.04973893924373253,48.42014859491324,0.019358593166673564,1.0316453919455641,0.1687864696531361,-0.9406494140625488,0.24059981570153774,0.0,-0.0030540514568362376,-0.027232146811760005,0.8963679613515716,0,3,Dotcom Crash,Grey Swan,20
1999-05-28,2470.52001953125,4583770000,27.520000076293947,-0.014483322742853673,0.16298012626167543,-0.06844894551559787,44.60204904324673,0.03764127887076574,1.109575901430428,0.1016947245777096,-4.597164664591209,0.2621519428341542,1.0,-0.019689332799741277,-0.02844831600428399,0.8922807467483723,1,3,Dotcom Crash,Grey Swan,21
1999-06-04,2478.340087890625,3344260000,25.615000247955322,-0.013102087163545294,0.15994455473390334,-0.06550025743830065,45.428862211861514,0.0409257799754434,1.031479293759394,0.03671049462225173,-8.679016388627877,0.303701308894472,1.0,0.0031653531635249532,-0.010097390224389935,0.6888377667551935,1,3,Dotcom Crash,Grey Swan,22
1999-06-11,2447.8798828125,4115740000,24.584000015258788,-0.02648857586919286,0.13667374601341203,-0.07698578920327794,44.35186206480673,0.02813221185939616,0.9912505718143404,-0.08867819735878439,-4.073502848919192,0.3259393797424027,1.0,-0.012290567072273939,-0.03163949791942622,0.8948977711484867,1,3,Dotcom Crash,Grey Swan,23
1999-06-18,2563.43994140625,4569510000,23.704000091552736,0.021875191823311997,0.17864954288174645,-0.03341192880618132,57.623141984324285,0.07666850625799437,0.9564247301406841,-0.13343759006127448,3.7757707868303174,0.33078535771796885,1.0,0.04720822267675029,0.017181605257567067,1.0230539251450579,1,3,Dotcom Crash,Grey Swan,24
1999-06-25,2552.64990234375,4536330000,21.929999923706056,0.016675079049735232,0.16061769208489285,-0.0374804942042091,52.53565678930867,0.06435358230557446,0.8932542423369811,-0.2783774540836656,8.273817294701546,0.3306441264617799,1.0,-0.004209202988614158,0.033243965708921186,1.0343566224305782,1,3,Dotcom Crash,Grey Swan,25
1999-07-02,2741.02001953125,4985260000,20.915999984741212,0.08232043623042652,0.23193292311990665,0.0,82.10756103853804,0.14289643647596095,0.8544280915503192,-0.22465415208859607,12.967616122826554,0.26030707449297846,0.0,0.07379394918768356,0.10599026861733019,1.124473705801931,0,3,Dotcom Crash,Grey Swan,26
1999-07-09,2793.070068359375,4144930000,19.81999969482422,0.0972472387062881,0.24315597170848502,0.0,76.75776860468093,0.16459923868104556,0.8156543641391903,-0.29561841971892217,18.678832457119356,0.16957518750538453,0.0,0.0189892990409557,0.14101598202207022,0.9531853341508559,0,3,Dotcom Crash,Grey Swan,27
1999-07-16,2864.47998046875,5220130000,19.09799995422363,0.11250201426231132,0.2598189888757613,0.0,94.54839699768408,0.1221593599023074,0.7979078497206287,-0.2156586591103924,16.410458764097736,0.11089941761445495,0.0,0.025566817287659527,0.11743596337090523,1.176369643545776,0,3,Dotcom Crash,Grey Swan,28
1999-07-23,2692.39990234375,5006980000,21.737999725341798,0.03740567431376365,0.1693959377319332,-0.06007375834298567,44.05331673879002,0.0547470296932167,0.9199435795504893,-0.12274436434408828,7.540854455474575,0.224898112119691,0.0,-0.06007375834298567,0.05474702969321665,1.11504283868281,0,3,Dotcom Crash,Grey Swan,29
1999-07-30,2638.489990234375,4600510000,24.043999862670898,0.012922845358823763,0.13159742583355566,-0.0788938975923279,36.737377977706224,0.00736870912758727,1.021027984412684,0.20256690491411003,-7.100137122591726,0.31438902974894967,0.0,-0.020022995864190207,-0.037405793670346466,0.9899054287872932,0,3,Dotcom Crash,Grey Swan,30
1999-08-06,2547.969970703125,4712730000,26.57400016784668,-0.02587667295899682,0.08163115930004711,-0.1104947536459412,25.761550009201684,0.0031377837413877952,1.1300439332130376,0.425088734734327,-15.824472068844077,0.27737352532838466,1.0,-0.034307509168609474,-0.0877529355359924,0.998026809344887,1,3,Dotcom Crash,Grey Swan,31
1999-08-13,2637.81005859375,4488890000,25.768000030517577,0.003682024395282834,0.10976384370139482,-0.07913126411094945,51.74764507415599,0.05931462658283634,1.093285934384919,0.4346451319070684,-12.469328227796098,0.235544233646591,1.0,0.035259476729952555,-0.0791312641109495,0.952656744419001,1,3,Dotcom Crash,Grey Swan,32
1999-08-20,2648.330078125,4388670000,23.07599983215332,0.001868234944675198,0.10399765489092451,-0.07545868842426985,52.605615883615194,0.0635393472086009,0.9882885866153034,0.026882714293056498,-0.7104284759751734,0.27793915947582903,1.0,0.003988164157982865,-0.016368231249892284,0.9350502422226424,1,3,Dotcom Crash,Grey Swan,33
1999-08-27,2758.89990234375,4889890000,21.789999389648436,0.032075902512609535,0.13924540819273176,-0.03685837528797204,72.99668919114984,0.10794293558374629,0.9485867144495497,-0.23579853057861383,12.75134974888385,0.24859743763590472,1.0,0.04175077160209306,0.04563591772378839,1.0444931517675748,1,3,Dotcom Crash,Grey Swan,34
1999-09-03,2843.110107421875,4432430000,23.504000091552733,0.05682474710607555,0.16326166701293343,-0.007460297573236307,69.15582297189576,0.14176079963206006,1.0298368659816215,-0.24140002114432257,14.539520676691701,0.2431129052636205,1.0,0.030523109956467342,0.11583344392293005,0.9395660810758175,1,3,Dotcom Crash,Grey Swan,35
1999-09-10,2887.06005859375,4076580000,23.075000286102295,0.06601506999077843,0.172459499723878,0.0,72.67526150438414,0.10133024108215628,1.018078030456113,-0.03203193191298949,11.817744801456625,0.26403873438232706,1.0,0.015458406291456894,0.09449126148714382,0.8911365730443308,1,3,Dotcom Crash,Grey Swan,36
1999-09-17,2869.6201171875,5021860000,23.953999710083007,0.055641164278666305,0.15532989075736356,-0.0060407269167600105,60.79732241831833,0.08355833016825903,1.054053326315453,0.04954589212747408,8.303477994302158,0.2714902261898461,1.0,-0.006040726916760053,0.08355833016825898,1.097327729274579,1,3,Dotcom Crash,Grey Swan,37
1999-09-24,2740.409912109375,5191760000,26.100000381469727,0.007838895111268868,0.09443565108792167,-0.05079566878002753,40.479436615128066,0.010218628483856526,1.1363408037890612,0.14844212553554856,3.53805179452532,0.26173756871770504,1.0,-0.04502693729536689,-0.006701943125470899,1.1164231949145778,1,3,Dotcom Crash,Grey Swan,38
1999-10-01,2736.85009765625,5351000000,25.857999801635742,0.007581197474892774,0.08509213467537617,-0.05202869281862649,38.330443487498336,0.0024100466539678407,1.102678377166679,0.2225248018422518,-6.659363068315452,0.27670604473153004,1.0,-0.0012990080197108345,-0.03737456719957333,1.1312573531199426,1,3,Dotcom Crash,Grey Swan,39
1999-10-08,2886.570068359375,5529890000,23.07599983215332,0.055988323082764385,0.13589173990640807,-0.00016971944622920938,50.046935501729884,0.05724710292755571,0.9673701632517078,0.0842706686034234,-1.5474897571076796,0.22308210757414573,1.0,0.05470521415525842,-0.00016971944622923285,1.1377765798537527,1,3,Dotcom Crash,Grey Swan,40
1999-10-15,2731.830078125,4972300000,24.84599952697754,-0.009119473051056683,0.06814105016482465,-0.06314232964556887,46.529329869988636,0.0005713935188058216,1.0284576146711373,-0.14434137961022023,1.658476085232582,0.2156775035664394,1.0,-0.05360687132820019,-0.04801682223971415,1.0079230805679158,1,3,Dotcom Crash,Grey Swan,41
1999-10-22,2816.52001953125,5442680000,24.861999893188475,0.013420964047746719,0.09593054292932926,-0.0340986413709418,52.10886433047134,0.04774237259196324,1.0182639361450634,-0.04723610612682903,0.49984048255402186,0.28351060008665624,1.0,0.031001174664705866,0.02777325650646567,1.0880327848370128,1,3,Dotcom Crash,Grey Swan,42
1999-10-29,2966.429931640625,5766490000,23.120000457763673,0.05944591978776318,0.14838964641505506,0.0,54.62983032509082,0.10350869624645291,0.9518040910479602,-0.0029819336511144644,0.325819064262171,0.28148763527096354,1.0,0.05322522512526806,0.08388469437218338,1.1155759159771488,1,3,Dotcom Crash,Grey Swan,43
1999-11-05,3102.2900390625,6374600000,22.602000045776368,0.09672199576133148,0.1934068227436532,0.0,96.6213848371441,0.15404850789475955,0.9445671313530222,-0.0743698822824584,14.16535974947125,0.21153660347759376,1.0,0.04579919652669351,0.0747322828112511,1.1682960455508267,1,3,Dotcom Crash,Grey Swan,44
1999-11-12,3221.14990234375,6996380000,22.110000228881837,0.121710206615357,0.23049108147803454,0.0,93.1137458560436,0.1982642472811884,0.9295508687738225,-0.24897591182163836,28.437040538357547,0.16557557035327844,1.0,0.03831358827982734,0.17911795764200544,1.226759831759273,1,3,Dotcom Crash,Grey Swan,45
1999-11-19,3369.25,7438240000,20.65999984741211,0.15500213116920328,0.2767016494120034,0.0,90.57058887945092,0.20222156363526758,0.872310844671128,-0.12408874396991068,29.734634743597297,0.15055138408217522,1.0,0.04597740004229256,0.19624571337530927,1.2430322959885594,1,3,Dotcom Crash,Grey Swan,46
1999-11-26,3447.81005859375,4852400000,20.892499923706055,0.16382167364588437,0.2962219189331801,0.0,82.09722266321333,0.16227591348732484,0.8886177529835255,-0.15195679843873952,26.007931449718036,0.19651537293939647,1.0,0.023316779281368216,0.16227591348732484,0.8194375781299804,1,3,Dotcom Crash,Grey Swan,47
1999-12-03,3520.6298828125,7523970000,22.213999938964843,0.16558399280535335,0.30967484727860084,0.0,72.09727289169172,0.13484872093920033,0.9474354580314642,-0.040657156177033735,19.18106698631337,0.258088535095394,1.0,0.021120602057890236,0.13484872093920042,1.219269691166539,1,3,Dotcom Crash,Grey Swan,48
1999-12-10,3620.239990234375,7996060000,21.118000030517578,0.16614259373744183,0.33122748094082766,0.0,71.81194526258437,0.12445875693739006,0.9076215668526508,-0.009992472139516569,19.68744933623117,0.25225688399435603,1.0,0.028293263063000618,0.12389677599302096,1.220986424720972,1,3,Dotcom Crash,Grey Swan,49
1999-12-17,3753.06005859375,7830580000,22.013999938964844,0.1765641431847191,0.36285224367078783,0.0,74.50391636432109,0.12496407770237215,0.9553120419458416,0.06567518592777062,19.868928791705734,0.21586746624384462,1.0,0.036688194351108816,0.11391557723343482,1.1435944468947066,1,3,Dotcom Crash,Grey Swan,50
1999-12-24,3969.43994140625,5557680000,22.4975004196167,0.2130212259111561,0.4259109554270699,0.0,85.99061982163721,0.18982304385297497,0.989651341756,0.030289489344546162,29.05960867745529,0.22985981347472562,1.0,0.05765425531015245,0.15129310314305888,0.8147611018599811,1,3,Dotcom Crash,Grey Swan,51
1999-12-31,4069.31005859375,5420350000,23.705999755859374,0.19679317588154774,0.4412049488669307,0.0,85.20410018576311,0.15584716202628202,1.0514378313386512,0.10533384222733308,31.667117745535656,0.19946549805378344,1.0,0.02515975015662253,0.15584716202628202,0.8087711687219742,1,3,Dotcom Crash,Grey Swan,52
2000-01-07,3882.6201171875,7990830000,25.015999603271485,0.1062816805427795,0.35687293132375236,-0.060159953289337216,56.7952077394056,0.08706321786792853,1.100789266326998,0.21039697690117584,18.299640764508926,0.33527270767073447,1.0,-0.04587754157783819,0.07247589321727221,1.1706008283081648,1,3,Dotcom Crash,Grey Swan,53
2000-01-14,4064.27001953125,8045670000,21.683999633789064,0.12581442966882436,0.401992825265661,-0.016189168728676883,53.387712551993545,0.09045569843794747,0.9635155187374818,0.07525258946239458,3.686403753524291,0.5294577991261822,0.0,0.04678539152971117,0.08292165754845615,1.1656687349708081,0,3,Dotcom Crash,Grey Swan,54
2000-01-21,4235.39990234375,7012420000,21.447499752044678,0.14604503842705663,0.44491089490588087,0.0,56.04653610088795,0.1363703534655756,0.9630497894594483,-0.10433273243724903,7.9974934283950345,0.46907727197175275,0.0,0.04210593341242541,0.06700188562200005,0.9777229983289635,0,3,Dotcom Crash,Grey Swan,55
2000-01-28,3887.070068359375,8864510000,23.960000228881835,0.028576409960489036,0.30942526025965084,-0.08224248996927519,50.178990429948236,0.04291242606930129,1.076300515075997,-0.14990524062536761,8.710002790178526,0.358179813986887,0.0,-0.08224248996927519,-0.04478400210608491,1.2077379887973214,0,3,Dotcom Crash,Grey Swan,56
2000-02-04,4244.14013671875,7907530000,23.014000701904298,0.10092078963428597,0.4101592221879468,0.0,58.82417054368296,0.10236832930429415,1.0286324868791945,0.02970833226254056,8.644100607965106,0.36984264214208423,0.0,0.09186098065633397,0.0931123850955391,1.0789818175367822,0,3,Dotcom Crash,Grey Swan,57
2000-02-11,4395.4501953125,8924490000,22.886000061035155,0.11126341426990281,0.43875525919529346,-0.02010413026842445,62.80531435896986,0.1307874872365494,1.0218301632801592,0.07879403250558026,16.011937558740456,0.3422718260160115,0.0,0.035651522739475805,0.08148577092312537,1.1954413908901491,0,3,Dotcom Crash,Grey Swan,58
2000-02-18,4411.740234375,8998760000,23.995999908447267,0.09037739957269923,0.4216179216046964,-0.030156540421897884,72.34863619674991,0.13497831446014397,1.0600417217096172,0.02859547521834932,28.53861423578463,0.28977086114261946,0.0,0.0037061138992935394,0.04163487181781078,1.1397226546025176,0,3,Dotcom Crash,Grey Swan,59
2000-02-25,4590.5,7434640000,24.832499980926514,0.11420054109102352,0.4605424607705606,-0.005879593065288406,66.60182077162557,0.18096661991419244,1.0845261496743521,0.05429131357293356,31.650554915119812,0.3375732319108097,0.0,0.04051910496274358,0.18096661991419238,0.912521776619256,0,3,Dotcom Crash,Grey Swan,60
2000-03-03,4914.7900390625,10392860000,21.99199981689453,0.16495937691010337,0.5370185990987152,0.0,76.18485839209043,0.15801785066933394,0.9560058900356628,0.08229470962868561,25.80456671463804,0.32604219178018795,0.0,0.07064372923701123,0.15801785066933394,1.2302722308439902,0,3,Dotcom Crash,Grey Swan,61
2000-03-10,5048.6201171875,10191100000,22.615999603271483,0.169786954917065,0.5487898824251117,0.0,82.87085526269365,0.15209532878522922,0.9801917912419535,-0.09677595669165631,36.19845328653663,0.26931887178278474,0.0,0.027230070269802953,0.14860137024679942,1.1692688168927912,0,3,Dotcom Crash,Grey Swan,62
2000-03-17,4798.1298828125,9384930000,22.54800033569336,0.09302913176128334,0.4462687802537627,-0.04961558377550178,58.186886913081615,0.09493344648252142,0.9754511049913503,-0.1392481309130681,19.31601121945486,0.37937216396977885,0.0,-0.04961558377550179,0.08758213945301319,1.0413407598071647,0,3,Dotcom Crash,Grey Swan,63
2000-03-24,4963.02978515625,8465810000,22.3439998626709,0.10709172902914296,0.47024982611870425,-0.01695321296602742,51.96491931680334,0.08413986462711018,0.9675811845131111,-0.07535637963087095,3.125359786184089,0.458178967479132,0.0,0.03436753617996913,0.0811523331132229,0.9445797301315535,0,3,Dotcom Crash,Grey Swan,64
2000-03-31,4572.830078125,8652700000,24.61400032043457,0.006690561487147302,0.33265741382699104,-0.09424160028256483,40.17232215322907,0.025783484536667397,1.0673835008328916,0.10421507785194765,-12.887432081179611,0.43563411145607345,0.0,-0.07862127045827616,-0.0695777354107947,0.9555017310304093,0,3,Dotcom Crash,Grey Swan,65
2000-04-07,4446.4501953125,9886600000,26.220000076293946,-0.023913933380381128,0.28028696149413734,-0.11927415965106493,45.17440989350422,0.0717203996221222,1.1320268031713243,0.20440904373513077,-29.82385859668716,0.5366337413837847,0.0,-0.0276371263863624,-0.11927415965106491,1.077449957361247,0,3,Dotcom Crash,Grey Swan,66
2000-04-14,3321.2900390625,9553900000,29.022000122070313,-0.2672013768732643,-0.05163499763626329,-0.34213904750814683,16.752833634327757,0.0,1.2274736602703715,0.34049772850552856,-68.23807987987561,0.6600164377736333,0.0,-0.2530468366509889,-0.3077948867203918,1.0333771663331195,0,3,Dotcom Crash,Grey Swan,67
2000-04-21,3643.8798828125,7818550000,26.985000610351562,-0.18642765851130094,0.035024456119940164,-0.2782424111476933,31.18490710091767,0.09712787499915466,1.1178028559591535,0.3493815934747678,-75.4145537182802,0.8924353047094691,1.0,0.09712787499915465,-0.26579528220627424,0.8413098406178102,1,3,Dotcom Crash,Grey Swan,68
2000-04-28,3860.659912109375,7888920000,26.394000244140624,-0.1235877198499729,0.08972921263822867,-0.23530393998824323,38.04016583287334,0.16239770291158398,1.0852535402379382,0.12267820860210184,-42.482145977737396,0.9020223470851111,1.0,0.05949154095868692,-0.1557394772708538,0.878468193831201,1,3,Dotcom Crash,Grey Swan,69
2000-05-05,3816.820068359375,6903840000,28.861999893188475,-0.11945593169903307,0.06963354363053333,-0.2439874698899587,63.9074284785547,0.14919805963009125,1.1671470230511987,0.01271729605538478,-12.265490263745377,0.6247713432340867,0.0,-0.01135553111334453,-0.1416028740447579,0.8056380802345553,0,3,Dotcom Crash,Grey Swan,70
2000-05-12,3529.06005859375,6767870000,28.162000274658205,-0.16370967343951665,-0.01697453198510473,-0.3009852243428985,51.479126999386004,0.06255702365274224,1.1174715411193454,0.01127216855386082,-0.42527534656966154,0.5261223815668797,1.0,-0.07539260552287863,0.06255702365274218,0.821116867175153,1,3,Dotcom Crash,Grey Swan,71
2000-05-19,3390.39990234375,6504000000,24.51599998474121,-0.17016919587978763,-0.06205618691709405,-0.3284501856652895,30.456904159557567,0.001675147473422614,0.9678652664734788,-0.028267680576869875,-12.03361137218048,0.5064791547079642,0.0,-0.039290959617517274,-0.069563209716206,0.8133001585897796,0,3,Dotcom Crash,Grey Swan,72
2000-05-26,3205.110107421875,7665180000,25.047999954223634,-0.1845745600656255,-0.11763460566196235,-0.36515126251816565,32.70322145109101,0.012817006515276928,0.9863351806521934,-0.20802406224989428,-32.874072999882706,0.5147995113688302,1.0,-0.05465130965635823,-0.16980252589234746,0.9735283350103494,1,3,Dotcom Crash,Grey Swan,73
2000-06-02,3813.3798828125,6474540000,22.77750015258789,-0.005905301334671545,0.04458189954089464,-0.24466888094229028,58.67622289346201,0.20503067544298922,0.8912598668879177,-0.3337556591607581,-11.729000785655568,0.6786640151426091,1.0,0.1897812415186899,-0.0009013224320929547,0.8694041976071223,1,3,Dotcom Crash,Grey Swan,74
2000-06-09,3874.840087890625,7158210000,22.629999542236327,0.038393098246900396,0.053380652407867435,-0.23249521692092923,68.04300641149796,0.22445214267523747,0.8861849583724799,-0.25178649300023187,17.853040560385264,0.6192036423680362,1.0,0.016116989905762047,0.09798077209109901,1.0014789849305128,1,3,Dotcom Crash,Grey Swan,75
2000-06-16,3860.56005859375,7007910000,21.329999923706055,0.04833117170351367,0.04187066250312562,-0.23532371836595975,76.17757108309492,0.21993964355955337,0.8360382178420434,-0.20495640862257009,38.84047374295108,0.44615368159668767,0.0,-0.003685320935308267,0.13867395286467032,0.9945505155447524,0,3,Dotcom Crash,Grey Swan,76
2000-06-23,3845.340087890625,7632320000,21.29199981689453,0.04920327577159537,0.029740129917374496,-0.23833839769414097,51.25391230922705,0.19975288180777598,0.8398891779037886,-0.20209324284603775,28.9498010162124,0.3134996563694297,0.0,-0.003942425573523867,0.19975288180777606,1.0881188554630077,0,3,Dotcom Crash,Grey Swan,77
2000-06-30,3966.110107421875,8070490000,20.756000518798828,0.0732674075356318,0.05454984985414825,-0.21441700596175434,60.1601437739665,0.055835815878391995,0.8277485001038766,-0.09052026504860845,7.834746167175754,0.33285991102642126,0.0,0.03140685004990007,0.040051143422074054,1.1271531752854198,0,3,Dotcom Crash,Grey Swan,78
2000-07-07,4023.199951171875,4912370000,20.28749990463257,0.0806968690292317,0.0635030986950342,-0.20310899656020645,57.45931418556597,0.0677537534116844,0.8244362764720639,-0.10094733023105756,6.4751286786301385,0.3431059545412849,0.0,0.01439441725109103,0.03828799638593949,0.7090472858647593,0,3,Dotcom Crash,Grey Swan,79
2000-07-14,4246.18017578125,8446600000,19.96400032043457,0.1322485256542197,0.11256627500750092,-0.15894242838244593,69.56080198000221,0.10424047775459758,0.8329936344690676,-0.07482253081816521,9.811467450364104,0.3289014097806422,0.0,0.0554235999491961,0.09988709185577749,1.1778909426606856,0,3,Dotcom Crash,Grey Swan,80
2000-07-21,4094.449951171875,7797600000,19.346000289916994,0.07679960159267339,0.06326788651081958,-0.18899622943846622,55.63952767346526,0.0647822709012716,0.8298521185067725,-0.12034736317799535,18.566519509222193,0.345337617657237,0.0,-0.03573334581391341,0.06478227090127153,1.0848827235598444,0,3,Dotcom Crash,Grey Swan,81
2000-07-28,3663.0,8246960000,19.88400001525879,-0.04423463961218341,-0.05511268834805828,-0.27445521449916604,37.86793315180944,0.0,0.875478343626451,-0.05805264609200641,-2.673369581179542,0.3810476843126974,0.0,-0.10537433753424907,-0.07642503591986971,1.113091644922448,0,3,Dotcom Crash,Grey Swan,82
2000-08-04,3787.360107421875,7598570000,19.979999923706053,-0.021638437920717013,-0.02923626675419444,-0.24982271996892716,31.35698953293773,0.03523344463536063,0.9087602114071052,0.0013413356121318408,-25.58144053982629,0.42176458380387005,0.0,0.03395034327651514,-0.058619965851139155,1.0180152268809277,0,3,Dotcom Crash,Grey Swan,83
2000-08-11,3789.469970703125,6981850000,18.948000335693358,-0.03239707772798591,-0.03496110248568735,-0.2494048110686185,40.13859868294404,0.035810152677481534,0.8890983417226785,-0.011646613501068699,-23.988839652843048,0.38310081181581285,0.0,0.0005570801881540355,-0.10755789584319642,0.9357988270765577,0,3,Dotcom Crash,Grey Swan,84
